Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Initial,Age_band,Family_Size,Alone,Fare_cat,Deck,Title,Is_Married,Survived
-1.5661069258891576,0,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,1.0051811278149745,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,1.3377378232150468,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,1,-0.5907714870141639,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,2.5791993789277026,1.26310688985497,-0.5225737729190802,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,-1.2249090530093618,0,1
0.8273772438659699,0,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,-0.3363340021468808,2.5791993789277026,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,0
-1.5661069258891576,0,0.614586092502854,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5688371232977536,3.2603176065555526,0.6652150833842374,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,-3.4109760860215625,0,0
-1.5661069258891576,1,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,1.093228788100527,-0.5688371232977536,0.26450153150467876,0.6652150833842374,-0.5609748304808925,1,1.3377378232150468,-2.399647767205414,3.14722501301504,0,1
0.8273772438659699,0,-0.7414411844537913,0.4327933656785018,0.7676298785983874,-0.33146744825388363,1.0051811278149745,-0.7341038268456125,-0.5225737729190802,0.6792945838081278,0,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,1
0.8273772438659699,0,-0.4401017895745367,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,0.059159876663617696,0,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,0
-0.3693648410115938,0,-2.17280331013025,1.340131927606843,0.7676298785983874,0.13683114673782454,-0.5688371232977536,2.2617122482052614,-1.710362629222398,1.299429290952638,0,1.3377378232150468,-0.4590204374300351,-1.771425811262412,0,1
-0.3693648410115938,0,-0.13876239469528223,-0.47454519624983954,0.7676298785983874,0.016023023618325298,-0.5688371232977536,3.2603176065555526,-0.5225737729190802,0.059159876663617696,0,1.3377378232150468,0.5112932274576545,2.054191496508939,0,0
-0.3693648410115938,0,0.9159254873821085,0.4327933656785018,-0.4736736092984604,-0.10478509950117394,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,0.059159876663617696,0,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,-0.6661063357339776,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,0.7652557899424813,0.4327933656785018,0.7676298785983874,-0.3363340021468808,2.5791993789277026,-0.7341038268456125,0.6652150833842374,0.6792945838081278,0,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1.0051811278149745,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,0.41464122174978874,0,1
0.8273772438659699,0,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,1.0051811278149745,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,0.41464122174978874,0,0
-1.5661069258891576,0,1.217264882261363,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,1.0051811278149745,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,1.3377378232150468,-2.399647767205414,0.41464122174978874,0,0
0.8273772438659699,0,0.16257700018397228,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,1,-1.8714639152509955,3.1548090514635256,2.0089333664952354,-0.016444159470040135,-0.5688371232977536,1.26310688985497,-1.710362629222398,3.1598334123861687,0,1.3377378232150468,0.5112932274576545,-1.2249090530093618,0,1
-1.5661069258891576,0,-0.21409724341509584,-0.47454519624983954,2.0089333664952354,3.610064686423428,1.0051811278149745,-0.7341038268456125,-0.5225737729190802,0.6792945838081278,0,1.3377378232150468,-1.9144909347615695,0.41464122174978874,0,0
-0.3693648410115938,0,0.4639163950632268,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,1.0051811278149745,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,-0.45193845378886705,-1.4293341023177246,0.41464122174978874,0,0
-1.5661069258891576,1,-0.5907714870141639,-0.47454519624983954,-0.4736736092984604,1.5841789061771412,1.0051811278149745,1.26310688985497,-0.5225737729190802,-0.5609748304808925,1,1.3377378232150468,0.5112932274576545,-1.2249090530093618,0,1
-0.3693648410115938,0,-0.2894320921349095,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,-1.8714639152509955,0.4327933656785018,0.7676298785983874,-0.3414522396297103,1.0051811278149745,2.2617122482052614,-1.710362629222398,0.6792945838081278,0,0.4428996847130898,0.5112932274576545,-1.771425811262412,0,1
-1.5661069258891576,0,0.16257700018397228,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1.0051811278149745,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,0.4428996847130898,-2.399647767205414,-3.9574928442746127,0,1
0.8273772438659699,0,-0.9674457306132321,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
-1.5661069258891576,0,0.7652557899424813,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,-1.346776592290824,-2.399647767205414,0.41464122174978874,0,0
-1.5661069258891576,1,-0.4401017895745367,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,1.0051811278149745,1.26310688985497,-0.5225737729190802,-0.5609748304808925,1,1.3377378232150468,-2.399647767205414,-0.13187553650326145,0,1
-0.3693648410115938,0,1.217264882261363,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,1.3377378232150468,0.5112932274576545,0.41464122174978874,0,0
-0.3693648410115938,1,-0.13876239469528223,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5688371232977536,1.26310688985497,-0.5225737729190802,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,-1.2249090530093618,0,1
0.8273772438659699,1,-1.0427805793330458,4.0621476133918675,2.0089333664952354,0.2958951755118318,-0.5688371232977536,1.26310688985497,-1.710362629222398,3.779968119530679,0,1.3377378232150468,0.5112932274576545,-1.2249090530093618,0,0
-1.5661069258891576,1,-0.8167760331736049,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,-0.5688371232977536,1.26310688985497,-0.5225737729190802,-0.5609748304808925,1,0.4428996847130898,-2.399647767205414,-1.2249090530093618,0,1
0.8273772438659699,0,-0.5907714870141639,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,1,-1.4194548229321138,3.1548090514635256,2.0089333664952354,-0.01870931177853076,-0.5688371232977536,1.26310688985497,-1.710362629222398,3.1598334123861687,0,1.3377378232150468,0.5112932274576545,-1.2249090530093618,0,0
0.8273772438659699,0,0.23791184890378592,6.784163299176891,2.0089333664952354,0.7519458402879414,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,5.64037224096421,0,1.3377378232150468,0.5112932274576545,0.41464122174978874,0,0
-0.3693648410115938,1,0.3132466976235995,0.4327933656785018,0.7676298785983874,0.005955680025033696,-0.5688371232977536,0.26450153150467876,0.6652150833842374,0.6792945838081278,0,1.3377378232150468,0.5112932274576545,0.9611579800028389,1,1
0.8273772438659699,0,0.08724215146415866,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,2.5791993789277026,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,0.23791184890378592,-0.47454519624983954,-0.4736736092984604,-0.47299819142581434,1.0051811278149745,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
-0.3693648410115938,0,0.3132466976235995,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
-0.3693648410115938,0,0.3132466976235995,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,0.059159876663617696,0,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,0
-1.5661069258891576,1,2.271952764338754,0.4327933656785018,-0.4736736092984604,0.8667135572514657,1.0051811278149745,0.26450153150467876,1.853003939687555,0.059159876663617696,0,1.3377378232150468,-1.4293341023177246,0.9611579800028389,1,1
0.8273772438659699,0,0.614586092502854,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
-0.3693648410115938,0,0.08724215146415866,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,0
0.8273772438659699,0,0.16257700018397228,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,0.41464122174978874,0,1
0.8273772438659699,1,-1.1557828524127662,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,1.0051811278149745,1.26310688985497,-1.710362629222398,0.059159876663617696,0,0.4428996847130898,0.5112932274576545,-1.2249090530093618,0,0
0.8273772438659699,0,-0.4401017895745367,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-1.346776592290824,0.5112932274576545,0.41464122174978874,0,0
-1.5661069258891576,0,-0.5907714870141639,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1.0051811278149745,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,1.3377378232150468,0.5112932274576545,0.41464122174978874,0,0
-0.3693648410115938,1,0.614586092502854,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5688371232977536,1.26310688985497,0.6652150833842374,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,-1.2249090530093618,0,0
-0.3693648410115938,0,-0.8167760331736049,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,-0.45193845378886705,0.5112932274576545,0.41464122174978874,0,1
-1.5661069258891576,0,-0.21409724341509584,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,-0.5609748304808925,1,0.4428996847130898,0.5112932274576545,0.41464122174978874,0,1
-1.5661069258891576,1,2.1212830668991267,-0.47454519624983954,-0.4736736092984604,2.301728820789,1.0051811278149745,1.26310688985497,1.853003939687555,-0.5609748304808925,1,1.3377378232150468,-2.399647767205414,-1.2249090530093618,0,1
-1.5661069258891576,1,-0.5154366382943504,0.4327933656785018,-0.4736736092984604,1.6323350375212924,1.0051811278149745,1.26310688985497,-0.5225737729190802,0.059159876663617696,0,1.3377378232150468,-1.4293341023177246,-1.2249090530093618,0,1
0.8273772438659699,0,-1.570124520371741,0.4327933656785018,0.7676298785983874,-0.32828012727224753,-0.5688371232977536,2.2617122482052614,-1.710362629222398,0.6792945838081278,0,0.4428996847130898,0.5112932274576545,-1.771425811262412,0,1
-1.5661069258891576,0,-0.0634275459754686,0.4327933656785018,-0.4736736092984604,0.6925485130875209,-0.5688371232977536,-0.7341038268456125,-0.5225737729190802,0.059159876663617696,0,1.3377378232150468,-1.9144909347615695,0.41464122174978874,0,0
-1.5661069258891576,0,0.5392512437830405,0.4327933656785018,-0.4736736092984604,0.4207302360686478,-0.5688371232977536,-0.7341038268456125,0.6652150833842374,0.059159876663617696,0,1.3377378232150468,-1.9144909347615695,0.41464122174978874,0,0
